-7.10823 14.6507 -1.12545 -3.87485 0
-7.32361 15.1019 -1.12545 -3.89874 0
-7.53899 15.5532 -1.12545 -3.92124 0
-7.75438 16.0044 -1.12545 -3.94243 0
-7.96152 16.4593 -1.19163 -3.96236 0
-7.7488 16.0072 -1.07049 -3.98501 1
-7.483 15.584 -0.949343 -3.97094 1
-7.16801 15.1961 -0.8282 -3.96346 1
-6.80845 14.8491 -0.707057 -3.96307 1
-6.40959 14.5481 -0.585914 -3.9702 1
-5.97728 14.2975 -0.464771 -3.98522 1
-5.51785 14.101 -0.343628 -4.00834 1
-5.03804 13.9614 -0.222485 -4.03956 1
-4.54488 13.8809 -0.101341 -4.07864 1
-4.0456 13.8605 0.0198017 -4.125 1
-3.54752 13.9006 0.140945 -4.1777 1
-3.05794 14.0007 0.262088 -4.23542 1
-2.58403 14.1591 0.383231 -4.29648 1
-2.13274 14.3737 0.504374 -4.35895 1
-1.71069 14.6412 0.625517 -4.42074 1
-1.32407 14.9577 0.74666 -4.47979 1
-0.978527 15.3187 0.867803 -4.53421 1
-0.679142 15.7188 0.988947 -4.58243 1
-0.4303 16.1521 1.11009 -4.62325 1
-0.235647 16.6123 1.23123 -4.65591 1
-0.0980381 17.0927 1.35238 -4.68002 1
-0.019489 17.5862 1.47352 -4.69553 1
2.39958e-05 18.0856 1.57079 -4.70265 1
2.33324e-05 17.5856 1.57079 -4.70326 0
2.2669e-05 17.0856 1.57079 -4.70269 0
2.20056e-05 16.5856 1.57079 -4.70208 0
2.13422e-05 16.0856 1.57079 -4.70144 0
2.06788e-05 15.5856 1.57079 -4.70075 0
2.00155e-05 15.0856 1.57079 -4.70003 0
1.93521e-05 14.5856 1.57079 -4.69925 0
1.86887e-05 14.0856 1.57079 -4.69843 0
1.80253e-05 13.5856 1.57079 -4.69756 0
1.73619e-05 13.0856 1.57079 -4.69663 0
1.66985e-05 12.5856 1.57079 -4.69565 0
1.60351e-05 12.0856 1.57079 -4.6946 0
1.53717e-05 11.5856 1.57079 -4.69349 0
1.47083e-05 11.0856 1.57079 -4.69231 0
1.40449e-05 10.5856 1.57079 -4.69106 0
1.33815e-05 10.0856 1.57079 -4.68972 0
1.27181e-05 9.58557 1.57079 -4.68831 0
1.20547e-05 9.08557 1.57079 -4.6868 0
1.13913e-05 8.58557 1.57079 -4.6852 0
1.07279e-05 8.08557 1.57079 -4.6835 0
1.00645e-05 7.58557 1.57079 -4.6817 0
9.40109e-06 7.08557 1.57079 -4.67978 0
8.7377e-06 6.58557 1.57079 -4.67774 0
8.0743e-06 6.08557 1.57079 -4.67558 0
7.4109e-06 5.58557 1.57079 -4.67328 0
6.7475e-06 5.08557 1.57079 -4.67083 0
6.08411e-06 4.58557 1.57079 -4.66823 0
5.42071e-06 4.08557 1.57079 -4.66548 0
4.75731e-06 3.58557 1.57079 -4.66254 0
4.09391e-06 3.08557 1.57079 -4.65943 0
3.43052e-06 2.58557 1.57079 -4.65612 0
2.76712e-06 2.08557 1.57079 -4.65261 0
2.10372e-06 1.58557 1.57079 -4.64887 0
1.44032e-06 1.08557 1.57079 -4.64491 0
7.76926e-07 0.585566 1.57079 -4.64069 0
1.13528e-07 0.0855659 1.57079 -4.63621 0
-1.88738e-15 -1.55431e-15 1.57079 -4.63146 0
