13.8336 15.295 -0.229908 -0.90476 -0.47411 -0.283712 -0.0312158 0.040379
13.7455 15.3156 -0.213842 -0.933131 0.897711 0.287255 -0.11223 0.541891
13.6543 15.3354 -0.245216 -0.904406 -0.0873005 0.930111 -0.0615269 0.424203
13.5666 15.3574 -0.242259 -0.811395 -0.52463 0.995789 -0.025524 0.335726
13.4878 15.3768 -0.226316 -0.711816 -0.691305 0.874276 -0.000815614 0.270359
13.4185 15.3928 -0.207886 -0.624388 -0.763517 0.721523 0.0163559 0.220305
13.3574 15.4057 -0.190031 -0.552236 -0.803911 0.58727 0.0285292 0.180966
13.3032 15.4161 -0.173403 -0.493509 -0.829079 0.474403 0.0373336 0.149506
13.2545 15.4246 -0.158079 -0.446068 -1.22173 -1.65086 0.115242 -0.346388
13.2105 15.4317 -0.137668 -0.611155 -1.22173 0.130318 0.0993372 -0.293192
13.15 15.44 -0.109703 -0.598123 -1.219 0.91407 0.0817603 -0.224063
13.0905 15.4466 -0.0823955 -0.506716 -0.963556 0.93798 0.0690287 -0.161074
13.04 15.4508 -0.064109 -0.412918 -0.60584 0.729229 0.0614321 -0.116441
12.9988 15.4534 -0.0547397 -0.339995 -0.392668 0.545225 0.0569996 -0.0881603
12.9648 15.4553 -0.0497395 -0.285473 -0.261242 0.407679 0.0542416 -0.0691786
12.9363 15.4567 -0.0469463 -0.244705 -0.177717 0.310066 0.0524228 -0.0557056
12.9119 15.4578 -0.0453175 -0.213698 -0.123467 0.24146 0.0511654 -0.0456727
12.8905 15.4588 -0.0443294 -0.189552 -0.0878333 0.192745 0.0502637 -0.0379041
12.8716 15.4596 -0.0437058 -0.170278 -0.0644577 0.15746 0.0495994 -0.0316991
12.8546 15.4604 -0.0432947 -0.154532 -0.0493858 0.131281 0.0491002 -0.02662
12.8392 15.4611 -0.0430089 -0.141403 -0.0400932 0.111409 0.04872 -0.0223807
12.825 15.4617 -0.0427966 -0.130263 -0.0351111 0.096266 0.0484278 -0.0187867
12.812 15.4622 -0.0426253 -0.120636 -0.0329516 0.0840994 0.0482023 -0.0156998
12.8 15.4627 -0.0424764 -0.112226 -0.0328022 0.0741749 0.0480283 -0.0130219
12.7888 15.4632 -0.0423385 -0.104809 -0.936275 -2 0.0814143 -0.137985
12.7783 15.4637 -0.0386632 -0.304809 -0.747892 -1.84096 0.079923 -0.133436
12.7478 15.4648 -0.0301253 -0.488905 0.30628 -2 0.0757879 -0.122242
12.699 15.4663 -0.0357336 -0.688905 0.732473 -1.91432 0.0699406 -0.123335
12.6301 15.4688 -0.0546326 -0.880337 -0.204175 1.37075 0.061796 -0.135156
12.5422 15.4736 -0.0479006 -0.743262 1.22173 -1.18283 0.0502476 -0.117756
12.468 15.4771 -0.0819106 -0.861544 -0.242525 1.72368 0.0420048 -0.141832
12.3821 15.4842 -0.0740849 -0.689176 0.275105 0.637995 0.0302458 -0.120704
12.3134 15.4893 -0.0811859 -0.625377 0.406442 0.402553 0.0223057 -0.116128
12.251 15.4944 -0.0907057 -0.585122 -1.22173 -2 0.0289869 -0.155028
12.1928 15.4997 -0.0639319 -0.785122 -1.22173 2 0.0197961 -0.127284
12.1144 15.5047 -0.0280065 -0.585122 -1.22173 2 0.00976157 -0.0900687
12.0559 15.5063 -0.00123274 -0.385122 -0.938161 2 0.00449613 -0.0623396
12.0174 15.5064 0.0122993 -0.185122 0.21656 2 0.00210273 -0.0481809
11.9989 15.5061 0.0107978 0.0148784 0.71803 2 0.00121298 -0.0493817
12.0004 15.5062 0.0111979 0.214878 0.816584 2 0.00128651 -0.0490057
12.0219 15.5064 0.0177697 0.414878 0.725003 2 0.00234343 -0.0427828
12.0634 15.5071 0.0290352 0.614878 0.565061 1.85604 0.00413172 -0.0321904
12.1248 15.5089 0.0420481 0.800482 0.402947 0.965455 0.00614031 -0.0201746
12.2048 15.5123 0.0541286 0.897028 0.266188 0.497711 0.00780605 -0.00939187
12.2944 15.5171 0.0630716 0.946799 0.172867 0.25752 0.00871336 -0.0019036
12.3889 15.5231 0.0692016 0.972551 0.282574 0.0185873 0.00241008 -0.0376345
12.4859 15.5298 0.0794944 0.974409 0.123047 0.00831748 0.00571163 -0.0200086
12.583 15.5376 0.083985 0.975241 0.0396179 0.00538906 0.00733889 -0.00903341
12.6802 15.5457 0.085432 0.97578 0.000211123 0.00447241 0.00793756 -0.00194106
12.7774 15.5541 0.0854398 0.976227 -0.0137574 0.00412996 0.00788546 0.00287763
12.8747 15.5624 0.0849367 0.97664 0.11731 -0.115906 -0.00199778 -0.0319082
12.972 15.5707 0.0892277 0.96505 0.019396 -0.060408 0.000633234 -0.0176612
13.0681 15.5793 0.0899288 0.959009 -0.0219199 -0.0259058 0.00192184 -0.00855074
13.1636 15.5879 0.0891415 0.956418 -0.0317367 -0.00396784 0.00239523 -0.00232272
13.2589 15.5964 0.0880046 0.956021 -0.0235451 0.0082573 0.00233636 0.00222747
13.3541 15.6048 0.0871616 0.956847 0.0131299 0.109495 0.00433769 0.0239634
13.4494 15.6131 0.0876321 0.967797 0.062231 0.0594501 0.00209455 0.023276
13.5459 15.6216 0.0898878 0.973742 0.100715 0.0340322 -6.21934e-05 0.0234645
13.6428 15.6304 0.0935608 0.977145 0.133162 0.021134 -0.00220852 0.0241072
13.7401 15.6395 0.0984342 0.979258 0.162169 0.0147374 -0.00438349 0.0249622
13.8376 15.6491 0.104382 0.980732 -0.0401332 0.0672471 0.00727365 0.0806768
13.9351 15.6593 0.102908 0.987457 0.147714 0.0285187 0.000112546 0.0635618
14.0333 15.6695 0.108371 0.990309 0.258487 0.0148352 -0.00538563 0.0531173
14.1318 15.6802 0.117958 0.991792 0.324615 0.0103398 -0.00985543 0.0465425
14.2303 15.6919 0.130016 0.992826 0.364898 0.00917969 -0.0136721 0.0421993
14.3287 15.7047 0.143585 0.993744 0.0729132 -0.119595 -0.00232397 0.116865
14.4271 15.7189 0.146299 0.981785 0.322577 -0.077523 -0.0123305 0.0862484
14.5242 15.7333 0.15816 0.974032 0.452102 -0.0531108 -0.0192806 0.066125
14.6204 15.7486 0.174653 0.968721 0.512338 -0.0486844 -0.0242569 0.0523384
14.7158 15.7654 0.193241 0.963853 0.53264 -0.0492441 -0.0279179 0.0424065
14.8104 15.7839 0.212469 0.958928 0.228587 -0.919542 -0.0115718 0.105368
14.9041 15.8042 0.220679 0.866974 0.412689 -0.515644 -0.0199908 0.0764691
14.9887 15.8231 0.234079 0.81541 0.504655 -0.302646 -0.0253064 0.058053
15.068 15.8421 0.249491 0.785145 0.545841 -0.190812 -0.0289143 0.0453635
15.1441 15.8614 0.265543 0.766064 0.557039 -0.132669 -0.0314688 0.0360964
15.218 15.8815 0.281525 0.752797 0.549921 -0.101021 -0.0333179 0.0290021
15.2903 15.9025 0.29703 0.742695 0.625594 0.878468 -0.0414684 -0.0172108
15.3614 15.9242 0.314431 0.830542 0.512787 0.456244 -0.0396958 -0.0124429
15.4403 15.9499 0.330382 0.876166 0.418827 0.250769 -0.0380972 -0.0095806
15.5232 15.9783 0.344126 0.901243 0.345266 0.149505 -0.0366856 -0.00850922
15.6081 16.0087 0.355781 0.916194 0.286828 0.100275 -0.0353713 -0.00870921
15.6939 16.0406 0.365623 0.926221 0.238285 0.076543 -0.0340661 -0.00971028
15.7804 16.0737 0.373889 0.933875 0.567556 0.433523 -0.0569449 -0.107524
15.8674 16.1078 0.39374 0.977228 0.260174 0.169973 -0.0471441 -0.0798818
15.9576 16.1453 0.403263 0.994225 0.07518 0.0605976 -0.0396923 -0.0622564
16.0491 16.1844 0.406062 1.00028 -0.0329059 0.0159932 -0.0338997 -0.0512266
16.141 16.2239 0.404829 1.00188 -0.0957727 -0.00122142 -0.029188 -0.0441747
16.2331 16.2633 0.401236 1.00176 0.175033 -0.253143 -0.039396 -0.113123
16.3253 16.3025 0.407803 0.976448 -0.0738942 -0.189731 -0.0292318 -0.0828361
16.4149 16.3412 0.4051 0.957474 -0.202856 -0.131233 -0.0222173 -0.0635268
16.5029 16.3789 0.397826 0.944351 -0.264647 -0.0856585 -0.0171205 -0.0504964
16.59 16.4155 0.388465 0.935785 -0.28828 -0.0514782 -0.013258 -0.0411397
16.6766 16.4509 0.378362 0.930637 -0.0479598 -0.890908 -0.0287249 -0.100099
16.7631 16.4853 0.37669 0.841547 -0.205259 -0.522651 -0.0206241 -0.075577
16.8413 16.5163 0.370221 0.789282 -0.284835 -0.317516 -0.0152031 -0.0599994
16.9149 16.5448 0.361801 0.75753 -0.322214 -0.20076 -0.01124 -0.0492052
16.9857 16.5716 0.352659 0.737454 -0.334741 -0.132376 -0.00817308 -0.0412442
17.055 16.5971 0.343413 0.724216 -0.331915 -0.0894809 -0.00570862 -0.0350936
17.1231 16.6215 0.33441 0.715268 -0.319363 -0.0624828 -0.00367711 -0.0301736
17.1907 16.645 0.325855 0.70902 -0.276982 1.094 0.0025999 0.00721715
17.2579 16.6677 0.3185 0.81842 -0.200685 0.591986 0.00185594 0.00520922
17.3356 16.6933 0.312348 0.877619 -0.133306 0.328849 0.00118488 0.00446528
17.4191 16.7203 0.307966 0.910504 -0.0772309 0.189373 0.000571217 0.00489265
17.5059 16.7479 0.305333 0.929441 -0.0295033 0.114691 -5.55906e-05 0.00610021
17.5945 16.7758 0.304306 0.94091 0.0136797 0.074324 -0.000754345 0.00774088
17.6843 16.804 0.304788 0.948342 -0.163053 0.240243 0.0179431 0.0949103
17.7748 16.8325 0.298996 0.972367 0.0734196 0.106963 0.00963697 0.0738218
17.8677 16.8611 0.30167 0.983063 0.214166 0.0501264 0.00321672 0.0607034
17.9616 16.8903 0.309555 0.988076 0.2977 0.0256905 -0.00196576 0.052448
18.0557 16.9204 0.320572 0.990645 0.347883 0.0153169 -0.00634805 0.0470497
18.1497 16.9516 0.33348 0.992176 0.398351 0.00488815 -0.0112279 0.0382245
18.2434 16.9841 0.348283 0.992665 0.402663 0.00651928 -0.0142394 0.0373291
18.3367 17.018 0.363253 0.993317 0.407981 0.00771562 -0.0171594 0.0362943
18.4296 17.0533 0.378431 0.994089 0.413536 0.00863473 -0.0199718 0.0351932
18.522 17.09 0.393828 0.994952 0.418913 0.00935562 -0.0226683 0.0340669
18.6138 17.1282 0.409438 0.995888 0.44394 0.00456374 -0.0263029 0.0277247
18.7052 17.1678 0.425997 0.996344 0.432894 0.00712226 -0.0282799 0.0285421
18.7959 17.209 0.442151 0.997056 0.429292 0.0087372 -0.0303356 0.0286271
18.8861 17.2517 0.458182 0.99793 0.429581 0.00975842 -0.032394 0.0283019
18.9756 17.2958 0.474238 0.998906 0.431772 0.0103974 -0.0344125 0.0277485
19.0644 17.3414 0.490391 0.999946 0.454857 0.00600844 -0.0374286 0.0218115
19.1526 17.3885 0.507426 1.00055 0.442381 0.00767891 -0.0388195 0.023032
19.2401 17.4371 0.524004 1.00131 0.437831 0.00890023 -0.0403297 0.0234563
19.3268 17.4872 0.540423 1.0022 0.437445 0.00970901 -0.041876 0.0234283
19.4127 17.5388 0.556843 1.00318 0.439116 0.010195 -0.0434111 0.0231425
19.4979 17.5918 0.573342 1.00419 0.461579 0.00606418 -0.0459547 0.017459
19.5822 17.6463 0.590702 1.0048 0.448769 0.00713983 -0.0469101 0.0189177
19.6657 17.7023 0.60759 1.00552 0.443924 0.00813837 -0.048009 0.0195602
19.7482 17.7597 0.624308 1.00633 0.443263 0.00885887 -0.0491654 0.0197349
19.8299 17.8185 0.641015 1.00721 0.444665 0.00929796 -0.0503304 0.019639
19.9106 17.8787 0.657789 1.00814 0.0662235 -0.621723 -0.0362514 0.114226
19.9904 17.9403 0.66029 0.945972 0.353566 -0.356378 -0.0458443 0.0777216
20.0651 17.9984 0.672817 0.910335 0.499928 -0.21907 -0.0515757 0.0548518
20.1363 18.0551 0.689862 0.888428 0.56845 -0.149817 -0.0551017 0.0396449
20.2048 18.1116 0.708776 0.873446 0.59244 -0.11529 -0.0572677 0.0289995
20.2711 18.1685 0.728157 0.861917 0.176623 -1.00323 -0.0355588 0.109785
20.3355 18.2259 0.733859 0.761594 0.411245 -0.550262 -0.043426 0.0768476
20.392 18.2769 0.745589 0.706568 0.534978 -0.319063 -0.0481028 0.0560757
20.4439 18.3248 0.759746 0.674662 0.597422 -0.203329 -0.0510891 0.0418432
20.4929 18.3713 0.774842 0.654329 0.622532 -0.145427 -0.0530538 0.0315266
20.5396 18.417 0.790098 0.639786 0.623989 -0.117262 -0.0543441 0.023725
20.5846 18.4625 0.805051 0.62806 0.610286 -0.104292 -0.0551622 0.017613
20.6282 18.5078 0.819406 0.617631 0.763043 0.886711 -0.0635338 -0.0387933
20.6703 18.5529 0.837057 0.706302 0.619189 0.430308 -0.0606942 -0.030772
20.7176 18.6054 0.853437 0.749333 0.498916 0.21951 -0.0580632 -0.0246944
20.7669 18.6618 0.867439 0.771284 0.406276 0.138982 -0.0557877 -0.0207346
20.8168 18.7206 0.879175 0.785182 0.334849 0.12222 -0.0538088 -0.0183262
20.8669 18.7811 0.889022 0.797404 0.274787 0.139042 -0.0520363 -0.0168801
20.9171 18.843 0.897228 0.811308 0.215052 0.178803 -0.0504005 -0.0160404
20.9677 18.9064 0.903763 0.829188 0.352401 1.01809 -0.0767655 -0.134681
21.019 18.9716 0.914707 0.930998 0.0631499 0.43514 -0.0660074 -0.110153
21.0758 19.0454 0.916909 0.974512 -0.120247 0.177027 -0.056412 -0.0927453
21.1351 19.1227 0.91252 0.992214 -0.22956 0.0632416 -0.04815 -0.0811414
21.1958 19.2012 0.903989 0.998538 -0.294385 0.0145081 -0.0409246 -0.0732496
21.2575 19.2797 0.89298 0.999989 -0.269689 0.0296339 -0.0374979 -0.0850397
21.3202 19.3576 0.882879 1.00295 -0.345703 0.00141202 -0.0300323 -0.0743237
21.3839 19.435 0.869893 1.00309 -0.387076 -0.00719087 -0.0236204 -0.066693
21.4486 19.5117 0.855351 1.00237 -0.408659 -0.00808416 -0.0179657 -0.0609019
