20 15 0 0 0
19.5 15 0 0 0
19 15 0 0 0
18.5 15 0 0 0
18 15 0 0 0
17.5 15 0 0 0
17 15 0 0 0
16.5 15 0 0 0
16 15 0 0 0
15.5 15 -0.0703528 0 0
15.0012 15.0351 -0.140706 0.00439342 0
14.5062 15.1053 -0.211058 0.0134303 0
14.0173 15.21 -0.281411 0.0273433 0
13.5369 15.3489 -0.194794 0.0463353 0
13.0464 15.4457 -0.108177 0.0612603 0
12.5493 15.4996 -0.0215592 0.0717995 0
12.0494 15.5104 0.0650582 0.077626 0
12.5484 15.5429 0.0731761 0.0768405 1
13.047 15.5795 0.0812939 0.0766115 1
13.5454 15.6201 0.0894118 0.0769041 1
14.0434 15.6647 0.0975296 0.0776858 1
14.541 15.7134 0.184147 0.078926 1
15.0326 15.805 0.270764 0.0854902 1
15.5143 15.9387 0.357382 0.0970037 1
15.9828 16.1136 0.443999 0.113094 1
16.4343 16.3284 0.402197 0.1334 1
16.8944 16.5241 0.360395 0.149998 1
17.3623 16.7004 0.318593 0.163051 1
17.8371 16.857 0.27679 0.172734 1
18.3181 16.9937 0.363408 0.179225 1
18.7854 17.1714 0.450025 0.190672 1
19.2356 17.3889 0.536642 0.2067 1
19.6653 17.6445 0.62326 0.22695 1
20.0713 17.9364 0.709877 0.251076 1
20.4506 18.2622 0.796495 0.278755 1
20.8002 18.6197 0.883112 0.309688 1
21.1175 19.0061 0.969729 0.343595 1
21.4003 19.4184 0.883112 0.380221 1
21.7177 19.8048 0.796495 0.410343 1
22.0673 20.1622 0.709877 0.433882 1
22.4465 20.4881 0.62326 0.450914 1
22.8525 20.78 0.572395 0.461632 1
23.2728 21.0508 0.521529 0.468541 1
23.7063 21.2999 0.470664 0.471851 1
24.152 21.5266 0.419799 0.471777 1
23.6954 21.3228 0.419799 0.471777 0
23.2388 21.119 0.419799 0.475024 0
22.7822 20.9153 0.419799 0.478474 0
22.3256 20.7115 0.419799 0.482139 0
21.869 20.5077 0.419799 0.486033 0
21.4124 20.3039 0.419799 0.490169 0
20.9559 20.1001 0.419799 0.494564 0
20.4993 19.8963 0.419799 0.499232 0
20.0427 19.6925 0.419799 0.504191 0
19.5861 19.4887 0.419799 0.50946 0
19.1295 19.2849 0.419799 0.515056 0
18.6729 19.0812 0.419799 0.521001 0
18.2163 18.8774 0.419799 0.527315 0
17.7598 18.6736 0.419799 0.534022 0
17.3032 18.4698 0.419799 0.541145 0
16.8466 18.266 0.419799 0.548711 0
16.39 18.0622 0.419799 0.556745 0
15.9334 17.8584 0.419799 0.565278 0
15.4768 17.6546 0.419799 0.574338 0
15.0202 17.4509 0.419799 0.583959 0
14.5637 17.2471 0.419799 0.594173 0
14.1071 17.0433 0.419799 0.605016 0
13.6505 16.8395 0.419799 0.616526 0
13.1939 16.6357 0.419799 0.628742 0
12.7373 16.4319 0.419799 0.641706 0
12.2807 16.2281 0.419799 0.655462 0
11.8241 16.0243 0.419799 0.670055 0
11.3676 15.8205 0.419799 0.685533 0
10.911 15.6168 0.419799 0.701947 0
10.4544 15.413 0.419799 0.719348 0
9.99781 15.2092 0.419799 0.737791 0
9.54122 15.0054 0.419799 0.757332 0
9.08464 14.8016 0.419799 0.77803 0
8.62805 14.5978 0.419799 0.799943 0
